OBJECTID,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,id,city,company,name,type,prod,type_ru,lat,long,out,name_en,AREA,PERIMETER,CODE,NAME_1,TYPE_1,REG,AREA_1,PERIMETER_1,GLG
179,1,179,1,179,184,Íàðüÿí-Ìàð,ÎÎÎ «ËÓÊÎÉË-Êîìè»,Èìåíè Þ. Ðîññèõèíà ìåñòîðîæäåíèå,oil,,íåôòÿíîå,67.946291000000002,55.936889999999998,/oil-gas-field/rossikhina,Rossikhina,450939701379.052001953125000,3262746.402999999932945,1008,Timan-Pechora Basin,p,1,109204210740.423004150390625,3242898.160000000149012,K
180,1,180,1,180,185,Âèëþéñê,ÏÀÎ «ßêóòñêàÿ òîïëèâíî-ýíåðãåòè÷åñêàÿ êîìïàíèÿ»,Ñðåäíåâèëþéñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,63.930734999999999,122.678832999999997,/oil-gas-field/srednevilyuiskoe,Srednevilyuiskoe,313699940645.426025390625000,3451244.211000000126660,1214,Lena-Vilyuy Basin, ,0,1052942730417.592041015625000,23622380.964999999850988,K
181,1,181,1,181,186,Íîÿáðüñê,ÏÀÎ ""ÍÊ ""ÐÎÑÍÅÔÒÜ"",Áàðñóêîâñêîå ìåñòîðîæäåíèå,oil-gas,,íåôòåãàçîâîå,64.390409000000005,75.655974999999998,/oil-gas-field/barsukovskoe,Barsukovskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
182,1,182,1,182,187,Ëåñîñèáèðñê,ÏÀÎ ""ÍÊ ""ÐÎÑÍÅÔÒÜ"",Þðóá÷åíî-Òîõîìñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,60.430883999999999,96.241778999999994,/oil-gas-field/yurubcheno-tokchomskoe,Yurubcheno Tokchomskoe,202839517987.707000732421875,2408122.007999999914318,1207,Baykit Arch,b,1,40653495362.969001770019531,4997106.754999999888241,Cm
183,1,183,1,183,188,Èãàðêà,ÏÀÎ ""ÍÊ ""ÐÎÑÍÅÔÒÜ"",Òàãóëüñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,67.269323000000000,83.220061999999999,/oil-gas-field/tagulskoe,Tagulskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
184,1,184,1,184,189,Òîìñê,ÀÎ ÍÊ ""ÐóññÍåôòü"",Ãóðàðèíñêîå ìåñòîðîæäåíèå,oil-gas,,íåôòåãàçîâîå,58.502887999999999,79.518355999999997,/oil-gas-field/gurarinskoe,Gurarinskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
185,1,185,1,185,190,Òîìñê,ÀÎ ÍÊ ""ÐóññÍåôòü"",Ôåäþøêèíñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,57.806359000000000,76.326828000000006,/oil-gas-field/fedyushkinskoe,Fedyushkinskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,274348615164.579986572265625,7957469.074000000022352,QT
186,1,186,1,186,191,Òîìñê,ÀÎ ÍÊ ""ÐóññÍåôòü"",Âåðõíåñàëàòñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,58.487324000000001,78.048762999999994,/oil-gas-field/verkhnesalatskoe,Verkhnesalatskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
187,1,187,1,187,192,Íèæíåâàðòîâñê,ÀÎ ÍÊ ""ÐóññÍåôòü"",Ñòîëáîâîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,59.287280000000003,76.297302000000002,/oil-gas-field/stolbovoe,Stolbovoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
188,1,188,1,188,193,Íèæíåâàðòîâñê,Imperial Energy,Ñíåæíîå ìåñòîðîæäåíèå,oil-gas,,íåôòåãàçîâîå,58.924854000000003,79.694823999999997,/oil-gas-field/snezhnoe,Snezhnoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
189,1,189,1,189,194,Ñóðãóò,Imperial Energy,Ìàéñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,60.390791000000000,72.907505000000000,/oil-gas-field/mayskoe,Mayskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
190,1,190,1,190,195,Íèæíåâàðòîâñê,Imperial Energy,Äâîéíîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,58.826183999999998,79.453639999999993,/oil-gas-field/dvoynoe,Dvoynoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
191,1,191,1,191,196,Íîÿáðüñê,ÏÀÎ ""ÍÊ ""ÐÎÑÍÅÔÒÜ"",Ôåñòèâàëüíîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,63.714455000000001,79.499816999999993,/oil-gas-field/festivalnoe,Festivalnoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
192,1,192,1,192,197,Íèæíåâàðòîâñê,Ñîáñòâåííèê/Èíâåñòîð,Êîíòîðîâè÷ñêîå (Îáñêîå) ìåñòîðîæäåíèå,oil,,íåôòÿíîå,60.297021000000001,78.115539999999996,/oil-gas-field/kontorovichskoe,Kontorovichskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
193,1,193,1,193,198,Òîìñê,ÀÎ «Òîìñêíåôòü» ÂÍÊ,Òàãàéñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,57.971701000000003,76.331635000000006,/oil-gas-field/tagaiskoe,Tagaiskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
194,1,194,1,194,199,Òîìñê,ÀÎ «Òîìñêíåôòü» ÂÍÊ,Êàðàéñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,57.699010999999999,75.997924999999995,/oil-gas-field/karaiskoe,Karaiskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,274348615164.579986572265625,7957469.074000000022352,QT
195,1,195,1,195,200,Òîìñê,Ñîáñòâåííèê/Èíâåñòîð,Ìàòþøêèíñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,59.927495999999998,76.981200999999999,/oil-gas-field/matyushkinskoe,Matyushkinskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
196,1,196,1,196,201,Íèæíåâàðòîâñê,Ñîáñòâåííèê/Èíâåñòîð,Õâîéíîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,59.609085999999998,76.731262000000001,/oil-gas-field/khvoinoe,Khvoinoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
197,1,197,1,197,202,Íàäûì,ÏÀÎ «ÍÎÂÀÒÝÊ»,ßðóäåéñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,66.195038999999994,70.995711999999997,/oil-gas-field/yarudeyskoye,Yarudeyskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
198,1,198,1,198,203,Äìèòðîâãðàä,ÏÀÎ ""ËÓÊÎÉË"",Àêñåíîâñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,54.138055999999999,50.638333000000003,/oil-gas-field/aksenovskoye,Aksenovskoye,726370445706.697998046875000,4972426.422000000253320,1015,Volga-Ural Region,p,1,604011631899.788940429687500,20681400.471999999135733,P
199,1,199,1,199,204,Ñàìàðà,ÀÎ ""Ñàìàðàíåôòåãàç"",Ñåìåíîâñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,53.502138000000002,51.474122999999999,/oil-gas-field/semenovskoye,Semenovskoye,726370445706.697998046875000,4972426.422000000253320,1015,Volga-Ural Region,p,1,604011631899.788940429687500,20681400.471999999135733,P
200,1,200,1,200,205,Áîâàíåíêîâî,ÎÎÎ ""Ãàçïðîì äîáû÷à Íàäûì"",Áîâàíåíêîâñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,70.453345999999996,68.291015999999999,/oil-gas-field/bovanenkovskoye,Bovanenkovskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,79346903486.179000854492188,2485392.078000000212342,Pg
201,1,201,1,201,206,Äìèòðîâãðàä,ÏÀÎ ""ËÓÊÎÉË"",Êðàñíîâñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,54.235813999999998,50.937123000000000,/oil-gas-field/krasnovskoe,Krasnovskoe,726370445706.697998046875000,4972426.422000000253320,1015,Volga-Ural Region,p,1,604011631899.788940429687500,20681400.471999999135733,P
202,1,202,1,202,207,Äìèòðîâãðàä,ÏÀÎ ""ËÓÊÎÉË"",Ïîëòàâñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,54.134166999999998,50.786667000000001,/oil-gas-field/poltavskoe,Poltavskoe,726370445706.697998046875000,4972426.422000000253320,1015,Volga-Ural Region,p,1,604011631899.788940429687500,20681400.471999999135733,P
203,1,203,1,203,208,Ñóðãóò,ÎÎÎ «ÐÍ-Þãàíñêíåôòåãàç»,Ìàëîáàëûêñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,60.515568000000002,72.291584000000000,/oil-gas-field/malobalykskoe,Malobalykskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
204,1,204,1,204,209,Íîâûé Óðåíãîé,ÀÎ «ÐÎÑÏÀÍ ÈÍÒÅÐÍÅØÍË»,Íîâî-Óðåíãîéñêèé ëèöåíçèîííûé ó÷àñòîê,gas-condensate,,ãàçîêîíäåíñàòíîå,65.893801999999994,77.218093999999994,/oil-gas-field/novo-urengoysky-license-area,Novo Urengoysky License Area,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
205,1,205,1,205,210,Íåôòåþãàíñê,ÏÀÎ ""ÍÊ ""ÐÎÑÍÅÔÒÜ"",Îìáèíñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,60.956204000000000,73.016311999999999,/oil-gas-field/ombinskoye,Ombinskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
206,1,206,1,206,211,Àñòðàõàíü,ÏÀÎ «Ãàçïðîì»,Àñòðàõàíñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,46.847042999999999,48.147582999999997,/oil-gas-field/astrakhanskoe,Astrakhanskoe,546688741566.757995605468750,2862387.569999999832362,1016,North Caspian Basin,p,1,626721419021.604980468750000,19300571.103999998420477,N
207,1,207,1,207,212,Íàðüÿí-Ìàð,ÎÎÎ «ÐÍ-Ñåâåðíàÿ íåôòü»,Íàóëüñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,68.490250000000003,58.765526000000001,/oil-gas-field/naulskoe,Naulskoe,450939701379.052001953125000,3262746.402999999932945,1008,Timan-Pechora Basin,p,1,109204210740.423004150390625,3242898.160000000149012,K
208,1,208,1,208,213,Íàðüÿí-Ìàð,ÎÎÎ «ÐÍ-Ñåâåðíàÿ íåôòü»,Ëàáàãàíñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,68.376355000000004,59.037008000000000,/oil-gas-field/labaganskoe,Labaganskoe,450939701379.052001953125000,3262746.402999999932945,1008,Timan-Pechora Basin,p,1,109204210740.423004150390625,3242898.160000000149012,K
209,1,209,1,209,214,Ñàëûì,ÏÀÎ ÀÍÊ «Áàøíåôòü»,Ñîðîâñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,59.762619999999998,71.740723000000003,/oil-gas-field/sorovskoe,Sorovskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
210,1,210,1,210,215,Ãîðíîïðàâäèíñê,ÏÀÎ ""ÍÊ ""ÐÎÑÍÅÔÒÜ"",Êîíäèíñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,60.187674999999999,69.232286999999999,/oil-gas-field/kondinskoye,Kondinskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
211,1,211,1,211,216,Ñàìàðà,ÀÎ ""Ñàìàðàíåôòåãàç"",Çàïàäíî-Êîììóíàðñêîå ìåñòîðîæäåíèå,gas-oil,,ãàçîíåôòÿíîå,53.017499999999998,50.824722000000001,/oil-gas-field/west-kommunarskoye,West Kommunarskoye,726370445706.697998046875000,4972426.422000000253320,1015,Volga-Ural Region,p,1,626721419021.604980468750000,19300571.103999998420477,N
212,1,212,1,212,217,Ïåòðîïàâëîâñê-Êàì÷àòñêèé,ÏÀÎ «Ãàçïðîì»,Êøóêñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,54.775832999999999,155.785556000000014,/oil-gas-field/kshukskoe,Kshukskoe,116963145551.647003173828125,2707421.668000000063330,1311,West Kamchatka Basin, ,0,102847827392.261001586914063,7701445.302000000141561,N
213,1,213,1,213,218,Ïåòðîïàâëîâñê-Êàì÷àòñêèé,ÏÀÎ «Ãàçïðîì»,Íèæå-Êâàê÷èíñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,54.710278000000002,155.829722000000004,/oil-gas-field/lower-kvakchinskoye,Lower Kvakchinskoye,116963145551.647003173828125,2707421.668000000063330,1311,West Kamchatka Basin, ,0,102847827392.261001586914063,7701445.302000000141561,N
214,1,214,1,214,219,Ïåëåäóé,ÏÀÎ «Ãàçïðîì»,×àÿíäèíñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,60.212778000000000,111.586111000000002,/oil-gas-field/chayandinskoye,Chayandinskoye,360115965584.392028808593750,3295676.089999999850988,1210,Nepa-Botuoba Arch,p,1,173720350176.319000244140625,12617611.766000000759959,Cm
215,1,215,1,215,220,Óñòü-Êóò,ÏÀÎ «Ãàçïðîì»,Êîâûêòèíñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,55.358055999999998,106.106667000000002,/oil-gas-field/kovykta,Kovykta,190514216308.042999267578125,2251094.049999999813735,1209,Angara-Lena Terrace,b,1,130081261281.199005126953125,6486465.122999999672174,O
216,1,216,1,216,221,Òàðêî-Ñàëå,ÎÎÎ ""Ãàçïðîì äîáû÷à Íîÿáðüñê"",Çàïàäíî-Òàðêîñàëèíñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,64.857221999999993,77.181944000000001,/oil-gas-field/west-tarkosalinskoye,West Tarkosalinskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
217,1,217,1,217,222,Ãóáêèíñêèé,ÎÎÎ ""Ãàçïðîì äîáû÷à Íîÿáðüñê"",Êîìñîìîëüñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,64.329722000000004,76.195849999999993,/oil-gas-field/komsomolskoye,Komsomolskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
218,1,218,1,218,223,Íîâûé Óðåíãîé,ÎÎÎ ""Ãàçïðîì äîáû÷à Íàäûì"",ßìñîâåéñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,65.486480999999998,75.524139000000005,/oil-gas-field/yamsoveiskoye,Yamsoveiskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
219,0,219,0,219,224,NA,Eni,Ìåñòîðîæäåíèå Zohr,gas-condensate,,ãàçîêîíäåíñàòíîå,33.001753999999998,32.494812000000003,/oil-gas-field/zohr,Zohr,,,,,,,,,
220,1,220,1,220,225,Íîâûé Óðåíãîé,ÎÎÎ ""Ãàçïðîì äîáû÷à Íàäûì"",Þáèëåéíîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,65.980452999999997,75.742148999999998,/oil-gas-field/jubileynoe,Jubileynoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
221,1,221,1,221,226,Óðåíãîé,ÎÎÎ ""Ãàçïðîì äîáû÷à ßìáóðã"",Çàïîëÿðíîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,66.805165000000002,79.601439999999997,/oil-gas-field/zapolyarnoye,Zapolyarnoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
222,1,222,1,222,227,Ãóáêèíñêèé,ÇÀÎ «Ïóðãàç»,Ãóáêèíñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,64.574100000000001,76.672211000000004,/oil-gas-field/gubkinskoe,Gubkinskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
223,1,223,1,223,228,Íèæíåâàðòîâñê,ÎÀÎ ""ÍÃÊ ""Ñëàâíåôòü"",Óçóíñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,61.511561000000000,77.359543000000002,/oil-gas-field/uzunskoe,Uzunskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
224,1,224,1,224,229,Þæíî-Ñàõàëèíñê,Ýêñîí Íåôòåãàç Ëèìèòåä,Ìåñòîðîæäåíèå Îäîïòó,oil,,íåôòÿíîå,53.358055999999998,143.179443999999990,/oil-gas-field/odoptu,Odoptu,85860508708.671997070312500,2387620.657999999821186,1322,North Sakhalin Basin,p,1,34754057488.655998229980469,2601912.236000000033528,N
225,1,225,1,225,230,Þæíî-Ñàõàëèíñê,Ýêñîí Íåôòåãàç Ëèìèòåä,Ìåñòîðîæäåíèå Àðêóòóí-Äàãè,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,52.478332999999999,143.719444000000010,/oil-gas-field/arkutun-dagi,Arkutun Dagi,85860508708.671997070312500,2387620.657999999821186,1322,North Sakhalin Basin,p,1,10059528710210.796875000000000,88017714.201000005006790,SEA
226,1,226,1,226,231,Åêàòåðèíáóðã,ÎÎÎ ""Ãàçïðîì äîáû÷à Íîÿáðüñê"",Áóõàðîâñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,56.831944000000000,58.876389000000003,/oil-gas-field/bukharovskoe,Bukharovskoe,726370445706.697998046875000,4972426.422000000253320,1015,Volga-Ural Region,p,1,604011631899.788940429687500,20681400.471999999135733,P
227,1,227,1,227,232,Íîâûé Óðåíãîé,ÇÀÎ «ßìàëãàçèíâåñò»,Óðåíãîéñêîå ìåñòîðîæäåíèå ßìàëãàçèíâåñò,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,66.099380999999994,76.907730000000001,/oil-gas-field/urengoyskoe-yamalgazinvest,Urengoyskoe Yamalgazinvest,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
228,1,228,1,228,233,Íîâûé Óðåíãîé,ÀÎ «ÐÎÑÏÀÍ ÈÍÒÅÐÍÅØÍË»,Âîñòî÷íî-Óðåíãîéñêèé ëèöåíçèîííûé ó÷àñòîê,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,66.341363000000001,77.842254999999994,/oil-gas-field/east-urengoy-license-area,East Urengoy License Area,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
229,1,229,1,229,234,Õàíòû-Ìàíñèéñê,ÏÀÎ ""ÍÊ ""ÐÎÑÍÅÔÒÜ"",×àïðîâñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,60.225555999999997,69.753056000000001,/oil-gas-field/chaprovskoye,Chaprovskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
230,1,230,1,230,235,Ñàëûì,ÎÎÎ «ÐÍ «Óâàòíåôòåãàç»,Òÿìêèíñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,59.064444000000002,71.861389000000003,/oil-gas-field/tyamkinskoe,Tyamkinskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
231,1,231,1,231,236,Áóçóëóê,ÀÎ «Îðåíáóðãíåôòü»,Áàêëàíîâñêîå ìåòîðîæäåíèå,oil,,íåôòÿíîå,52.673056000000003,53.027222000000002,/oil-gas-field/baklanovskoe,Baklanovskoe,726370445706.697998046875000,4972426.422000000253320,1015,Volga-Ural Region,p,1,604011631899.788940429687500,20681400.471999999135733,P
